gender,churn,monthly_bill_capped,internet_usage_gb_capped,call_minutes_capped,support_tickets_capped,tenure_months,financial_risk,education_level_encoded,contract_type_encoded,emp_Employed,emp_Retired,emp_Self-Employed,emp_Student,emp_Unemployed,feedback_category,count_billing,count_support,count_helpful,count_poor,count_expensive,count_unreliable,count_happy,count_satisfied,count_drops,count_slow,monthly_income_scaled,age_scaled,anomaly_pay_not_use,anomaly_happy_leaver,anomaly_genz_call_enthusiast,city_Faisalabad,city_Gujranwala,city_Hyderabad,city_Islamabad,city_Karachi,city_Lahore,city_Multan,city_Peshawar,city_Quetta,city_Rawalpindi,city_Sialkot
1,0,3417.0,31.4,227.0,1,71,0,2,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.22982105263157895,0.532258064516129,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,11201.0,31.7,149.0,4,71,0,1,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.17569473684210526,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,5837.0,27.0,219.0,2,71,0,2,0,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.5391368421052631,0.016129032258064516,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,3056.0,28.4,133.0,2,71,0,3,2,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.6286315789473684,0.3870967741935484,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,5888.0,4.2,104.0,1,70,0,0,2,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.22212631578947367,0.6290322580645161,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,2378.0,20.3,167.0,1,70,0,2,1,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0.2413578947368421,0.5806451612903226,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,5833.0,15.1,75.0,0,70,0,2,0,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.4456,0.6774193548387096,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,6814.0,49.0,80.0,0,70,0,0,2,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.13792631578947367,0.7580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,3142.0,24.2,54.0,0,70,0,0,2,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.15726315789473685,0.3548387096774194,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1600.0,13.9,377.0,1,70,0,3,1,False,False,False,False,True,2,0,1,1,0,0,0,0,0,0,0,0.3179157894736842,0.6935483870967742,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,2766.0,12.7,162.0,2,70,0,2,1,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.14976842105263158,0.016129032258064516,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,2007.0,28.7,79.0,1,70,0,3,0,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.2848631578947368,0.3225806451612903,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,8916.0,9.7,166.0,0,70,0,2,0,False,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0.0630421052631579,0.12903225806451613,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1,6649.0,9.8,59.0,2,70,0,2,0,False,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0.24258947368421052,0.3709677419354839,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,6412.0,16.8,256.0,0,70,0,2,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.46331578947368424,0.7419354838709677,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,13776.125,12.8,160.0,0,70,0,2,2,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.5579368421052632,0.8225806451612904,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,2557.0,18.5,184.0,4,70,0,0,2,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,1,0.36805263157894735,0.43548387096774194,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,6483.0,21.7,107.0,0,70,0,1,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.27712631578947367,0.5645161290322581,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,5299.0,31.1,84.0,0,70,0,0,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.40917894736842103,0.22580645161290322,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3510.0,6.2,68.0,2,70,0,1,2,False,False,False,False,True,1,0,0,0,0,0,0,0,0,1,0,0.2474,0.3548387096774194,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,5916.0,19.1,131.0,1,70,0,2,0,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.3624421052631579,0.4032258064516129,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,13776.125,27.6,428.5,4,70,0,2,1,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.44362105263157897,0.4032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1970.0,5.8,195.0,3,70,0,1,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.0462421052631579,0.7419354838709677,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,8171.0,30.5,150.0,1,70,0,2,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.4369368421052632,0.4838709677419355,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,7487.0,9.0,231.0,0,70,0,0,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.7160328947368421,0.6774193548387096,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1732.0,23.8,283.0,3,70,0,3,1,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.6315684210526316,0.1935483870967742,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,6075.0,13.9,118.0,0,70,0,3,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.05549473684210526,0.7419354838709677,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2891.0,19.0,98.0,0,70,0,3,2,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.1338842105263158,0.7258064516129032,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,9881.0,27.6,428.5,0,70,0,3,0,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.13802105263157896,0.3709677419354839,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,2165.0,18.6,85.0,1,70,0,2,1,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.3250315789473684,0.6129032258064516,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3890.0,16.5,250.0,2,70,0,2,2,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.11201052631578948,0.3870967741935484,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,8258.0,35.7,83.0,0,70,0,0,2,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.08008421052631579,0.3548387096774194,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,2611.0,38.8,300.0,1,70,0,3,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.19238947368421053,0.43548387096774194,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1720.0,43.9,157.0,0,70,0,3,1,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0.4602210526315789,0.03225806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,11570.0,32.2,311.0,1,69,0,0,0,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.4034736842105263,0.8064516129032258,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,12245.0,2.1,182.0,0,69,0,0,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.34216842105263157,0.2903225806451613,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,7280.0,7.8,128.0,0,69,0,1,1,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.17207368421052632,0.6935483870967742,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,4796.0,30.6,91.0,1,69,0,3,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.13838947368421053,0.5967741935483871,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,4935.0,6.7,15.0,2,69,0,2,2,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.12851578947368422,0.27419354838709675,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2777.0,7.0,213.0,0,69,0,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.22966315789473685,0.27419354838709675,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,4978.0,16.0,72.0,0,69,0,1,0,False,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,0.0914,0.06451612903225806,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,6978.0,21.1,352.0,0,69,0,3,1,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0.2630315789473684,0.4032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2345.0,25.3,124.0,0,69,0,0,0,False,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0.2101578947368421,0.46774193548387094,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,6754.0,11.3,140.0,1,69,0,2,2,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.17537894736842105,0.1774193548387097,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1854.0,27.9,165.0,2,69,0,0,0,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.2246842105263158,0.5967741935483871,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,11253.0,21.4,342.0,2,69,0,2,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.3031473684210526,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,5756.0,10.6,65.0,0,69,0,3,0,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0.2370421052631579,0.04838709677419355,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,9326.0,18.9,103.0,3,69,1,1,0,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,1,0.022610526315789473,0.4838709677419355,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,4230.0,20.4,223.0,1,69,0,2,2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.34957894736842104,0.20967741935483872,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,8150.0,19.1,191.0,2,69,0,2,2,False,False,False,True,False,2,0,1,1,0,0,0,0,0,0,0,0.34849473684210525,0.08064516129032258,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,1,1302.0,22.3,156.0,2,69,0,0,0,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0.3855578947368421,0.6290322580645161,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,12558.0,7.9,147.0,1,69,0,1,0,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.6942526315789473,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1140.0,3.0,59.0,1,69,0,3,0,False,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0.10742105263157894,0.6774193548387096,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,6226.0,32.2,125.0,2,69,0,3,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.3055157894736842,0.7096774193548387,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,3560.0,6.8,153.0,4,69,0,4,2,False,True,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.1518842105263158,0.24193548387096775,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,4462.0,46.3,360.0,0,69,0,2,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.5361684210526316,0.5806451612903226,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2506.0,15.3,324.0,1,69,0,1,0,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0.07646315789473684,0.7096774193548387,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,2339.0,13.0,49.0,2,69,0,1,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.18425263157894736,0.20967741935483872,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,7074.0,25.4,211.0,1,69,0,3,2,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.3393894736842105,0.5161290322580645,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,8643.0,39.4,69.0,3,69,0,3,0,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.20190526315789473,0.5161290322580645,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,3814.0,15.8,142.0,2,69,0,2,2,False,False,False,False,True,1,0,0,0,0,0,1,0,0,0,0,0.19782105263157895,0.1774193548387097,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,9024.0,35.5,197.0,2,69,0,3,0,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.19702105263157896,0.6935483870967742,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1787.0,15.3,167.0,0,69,0,2,1,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.07786315789473684,0.016129032258064516,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,3281.0,17.1,62.0,2,69,0,3,2,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.10127368421052632,0.5161290322580645,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,12258.0,9.0,153.0,2,68,1,1,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.0,0.6290322580645161,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,7774.0,22.4,64.0,1,68,0,2,1,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.07385263157894736,0.0967741935483871,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,2507.0,12.7,144.0,2,68,0,2,2,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.3206421052631579,0.7741935483870968,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,8641.0,38.3,269.0,2,68,0,1,0,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.32003157894736844,0.04838709677419355,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,4468.0,9.4,199.0,2,68,0,2,2,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.6866842105263158,0.6129032258064516,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,6509.0,15.5,160.0,1,68,0,0,0,False,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0.19616842105263158,0.4838709677419355,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,3334.0,8.7,134.0,0,68,0,2,0,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.038621052631578945,0.06451612903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,5689.0,21.6,329.0,2,68,0,0,0,False,True,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.22434736842105263,0.43548387096774194,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1143.0,11.9,179.0,1,68,0,2,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.32058947368421054,0.6451612903225806,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,2692.0,16.9,107.0,1,68,0,2,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.46189473684210525,0.4838709677419355,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,7298.0,35.7,230.0,0,68,0,3,1,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,1,0.7160328947368421,0.41935483870967744,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,4153.0,33.3,204.0,1,68,0,1,2,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.14302105263157894,0.7419354838709677,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,3699.0,7.0,156.0,0,68,0,2,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.3814736842105263,0.6612903225806451,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1827.0,48.9,86.0,2,68,0,1,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.17577894736842106,0.8225806451612904,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3160.0,34.4,151.0,1,68,0,2,0,False,False,True,False,False,2,0,1,1,0,0,0,0,0,0,0,0.05791578947368421,0.41935483870967744,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,7502.0,16.2,314.0,1,68,0,1,1,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.1522421052631579,0.43548387096774194,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,2764.0,3.8,261.0,1,68,0,0,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.10546315789473684,0.4032258064516129,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,6162.0,18.0,362.0,3,68,0,3,0,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.18794736842105264,0.03225806451612903,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,5693.0,7.8,56.0,0,68,0,1,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.1358421052631579,0.3387096774193548,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,9129.0,35.1,301.0,1,68,0,3,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.7160328947368421,0.7096774193548387,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2768.0,16.9,153.0,0,68,0,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.2752,0.3225806451612903,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,3895.0,20.2,215.0,3,68,0,2,2,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.1598421052631579,0.16129032258064516,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,3581.0,18.2,265.0,2,68,0,3,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.39985263157894735,0.7903225806451613,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,2905.0,6.0,57.0,1,68,0,2,0,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0.2719157894736842,0.532258064516129,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,6861.0,11.3,174.0,0,68,0,1,2,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.1404,0.5967741935483871,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,4500.0,6.8,238.0,1,68,0,2,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.07766315789473684,0.7096774193548387,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,13479.0,18.2,177.0,2,68,0,1,0,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0.2034315789473684,0.7903225806451613,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,5235.0,9.8,181.0,0,68,0,1,0,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.10454736842105262,0.2903225806451613,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,13776.125,50.099999999999994,384.0,0,68,1,0,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.05835789473684211,0.7258064516129032,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,6860.0,14.9,88.0,0,68,0,3,2,False,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0.3420947368421053,0.27419354838709675,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,4576.0,19.9,80.0,0,67,0,0,2,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0.3838421052631579,0.7419354838709677,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,7834.0,24.2,31.0,2,67,0,2,2,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.6854210526315789,0.27419354838709675,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,6997.0,10.0,338.0,0,67,0,1,0,False,False,False,True,False,1,0,0,0,0,0,0,0,0,1,0,0.2736,0.5483870967741935,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,3281.0,5.5,69.0,0,67,0,4,1,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.2975263157894737,0.12903225806451613,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,4910.0,16.5,30.0,2,67,0,2,2,False,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0.0983157894736842,0.20967741935483872,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,13776.125,27.9,77.0,1,67,0,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.3877473684210526,0.7580645161290323,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,13776.125,31.8,39.0,1,67,0,3,2,False,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,0.13107368421052631,0.08064516129032258,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,6158.0,30.1,194.0,0,67,0,1,0,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.48138947368421053,0.3548387096774194,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,8059.0,10.9,216.0,3,67,0,3,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.2383578947368421,0.6451612903225806,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,5048.0,17.0,178.0,2,67,0,4,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.12747368421052632,0.8225806451612904,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,13057.0,25.1,114.0,1,67,0,2,1,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0.10286315789473684,0.2903225806451613,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,5990.0,16.2,51.0,1,67,0,2,0,False,False,True,False,False,2,0,1,1,0,0,0,0,0,0,0,0.4137157894736842,0.016129032258064516,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,13776.125,4.4,186.0,2,67,0,1,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.2503157894736842,0.7258064516129032,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,9153.0,25.8,74.0,2,67,0,3,0,False,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0.08977894736842106,0.5161290322580645,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,4050.0,7.0,93.0,0,67,0,2,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.16930526315789474,0.8225806451612904,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1942.0,4.0,301.0,3,67,0,2,1,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.10221052631578947,0.11290322580645161,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,13776.125,11.7,221.0,1,67,0,2,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.6714736842105263,0.06451612903225806,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,8725.0,23.0,78.0,0,67,0,2,0,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.43461052631578945,0.46774193548387094,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,7103.0,24.9,251.0,1,67,0,2,2,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.08156842105263158,0.1935483870967742,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,7574.0,22.1,275.0,1,67,0,1,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.7160328947368421,0.5806451612903226,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,11975.0,13.5,157.0,1,67,0,1,1,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.38402105263157893,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3736.0,9.6,199.0,3,67,0,4,1,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.37546315789473683,0.5967741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,8922.0,22.5,119.0,1,67,0,3,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.37767368421052633,0.03225806451612903,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,6352.0,37.6,211.0,2,67,0,0,2,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.1785578947368421,0.7580645161290323,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,3758.0,18.3,428.5,0,67,0,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.2832842105263158,0.3387096774193548,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1805.0,50.099999999999994,103.0,1,67,0,0,1,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.28693684210526316,0.3548387096774194,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,6553.0,24.9,190.0,0,67,0,2,0,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0.25207368421052634,0.14516129032258066,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,4227.0,20.6,301.0,1,67,0,0,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.16137894736842107,0.4838709677419355,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,7389.0,25.6,178.0,1,67,0,2,1,False,True,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.13205263157894737,0.3548387096774194,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,5719.0,9.8,40.0,1,67,0,2,1,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.3932842105263158,0.3709677419354839,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,4634.0,48.4,238.0,3,66,0,2,0,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.19498947368421052,0.6935483870967742,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,3849.0,3.9,202.0,2,66,0,1,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.4266736842105263,0.16129032258064516,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,6927.0,17.9,189.0,2,66,0,2,0,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.09798947368421053,0.12903225806451613,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,9056.0,17.4,55.0,1,66,0,0,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.05614736842105263,0.1774193548387097,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,8020.0,17.0,254.0,1,66,0,2,1,False,True,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.4607157894736842,0.6290322580645161,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,2313.0,50.099999999999994,163.0,1,66,0,3,2,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.26090526315789475,0.04838709677419355,0,0,0,0,0,0,0,1,0,0,0,0,0,0
